98.64605;0;0
101.2353;0;0
103.8217;0;0
106.4096;1.74074077606201;0
108.9945;21.2222213745117;0
111.5767;-111.873016357422;0
114.1602;-59.641975402832;0
116.7409;-18.9696960449219;0
119.3209;112.572647094727;0
121.9002;-14.7037038803101;0
124.4788;-43.5882339477539;0
127.0566;-71.0818710327148;0
129.6317;-63.1428565979004;0
132.2038;-21.8115940093994;0
134.7796;-40.716609954834;0
137.3503;72.8871383666992;0
139.9204;129.070648193359;0
142.4919;350.388671875;0
145.0584;457.843231201172;0
147.6242;478.512512207031;0
150.1914;466.037353515625;0
152.7579;531.92431640625;0
155.3216;558.933410644531;0
157.8846;802.647155761719;0
160.4448;961.265258789063;0
163.0085;1177.0625;0
165.5672;1109.38647460938;0
168.1232;1059.95300292969;0
170.6826;987.181213378906;0
173.2372;1082.52868652344;0
175.7931;1155.18334960938;0
178.3463;1221.23815917969;0
180.8966;1300.50805664063;0
183.4504;1469.31787109375;0
185.9993;1608.20300292969;0
188.5476;1649.31787109375;0
191.0972;1597.80187988281;0
193.644;1721.53259277344;0
196.1859;1762.57958984375;0
198.7335;1794.65307617188;0
201.2761;1597.57397460938;0
203.8201;1670.8037109375;0
206.3593;1786.5400390625;0
208.8998;1972.97326660156;0
211.4397;2015.201171875;0
213.9746;2081.74169921875;0
216.5109;2101.56274414062;0
219.0487;2245.15771484375;0
221.5816;2407.12963867187;0
224.1158;2604.71704101563;0
226.6473;2465.65112304688;0
229.176;2342.62475585938;0
231.7082;2350.0390625;0
234.2355;2489.77734375;0
236.7643;2540.4912109375;0
239.2902;2522.66821289063;0
241.8133;2580.68188476563;0
244.3379;2435.9765625;0
246.8618;2458.21875;0
249.3828;2333.07568359375;0
251.9053;2431.36791992188;0
254.423;2378.701171875;0
256.942;2393.87060546875;0
259.4603;2445.20776367188;0
261.9759;2449.93481445312;0
264.4887;2388.4638671875;0
267.005;2430.07592773438;0
269.5164;2470.40747070313;0
272.0292;2588.2041015625;0
274.5393;2718.28686523438;0
277.0466;2691.15502929688;0
279.5574;2710.84252929688;0
282.0654;2501.76708984375;0
284.5686;2495.8349609375;0
287.0752;2577.03833007813;0
289.5791;2595.13427734375;0
292.0803;2597.7822265625;0
294.5828;2325.42993164063;0
297.0826;2396.77270507812;0
299.5838;2318.33764648438;0
302.0801;2433.05346679688;0
304.5758;2273.76904296875;0
307.0749;2129.92724609375;0
309.5672;1875.42626953125;0
312.0608;1881.45263671875;0
314.5558;1918.30993652344;0
317.044;2012.76477050781;0
319.5377;1822.94494628906;0
322.0266;1793.21606445313;0
324.5127;1779.63635253906;0
327.0023;1887.66357421875;0
329.4871;1885.93029785156;0
331.9691;1973.1298828125;0
334.4547;2095.48388671875;0
336.9353;2084.14306640625;0
339.4174;2104.37670898438;0
