98.64605;0;0
101.2353;0;0
103.8217;0;0
106.4096;-7.22222232818604;0
108.9945;41.9111099243164;0
111.5767;-45.7301597595215;0
114.1602;-29.7283954620361;0
116.7409;-6.30303049087524;0
119.3209;94.820510864258;0
121.9002;13.5925922393799;0
124.4788;-39.7973861694336;0
127.0566;-136.146194458008;0
129.6317;-122.973541259766;0
132.2038;-74.2028961181641;0
134.7796;-72.120002746582;0
137.3503;8.67078208923363;0
139.9204;-6.48658990859985;0
142.4919;166.186386108398;0
145.0584;330.942749023438;0
147.6242;477.933319091797;0
150.1914;555.171142578125;0
152.7579;577.199401855469;0
155.3216;626.886169433594;0
157.8846;707.607238769531;0
160.4448;820.716064453125;0
163.0085;886.673767089844;0
165.5672;896.875305175781;0
168.1232;768.79736328125;0
170.6826;763.270446777344;0
173.2372;824.581848144531;0
175.7931;948.590942382812;0
178.3463;981.211059570313;0
180.8966;1077.47399902344;0
183.4504;1116.15966796875;0
185.9993;1230.76123046875;0
188.5476;1211.37243652344;0
191.0972;1185.90454101563;0
193.644;1191.62915039062;0
196.1859;1178.3037109375;0
198.7335;1291.56103515625;0
201.2761;1166.82653808594;0
203.8201;1154.4287109375;0
206.3593;1021.23510742187;0
208.8998;1057.32458496094;0
211.4397;1112.04370117188;0
213.9746;1212.21496582031;0
216.5109;1319.36279296875;0
219.0487;1424.07788085938;0
221.5816;1555.4716796875;0
224.1158;1670.63354492187;0
226.6473;1624.72131347656;0
229.176;1594.037109375;0
231.7082;1616.45971679688;0
234.2355;1705.33020019531;0
236.7643;1763.35278320313;0
239.2902;1750.83483886719;0
241.8133;1726.01489257813;0
244.3379;1552.18566894531;0
246.8618;1503.54956054687;0
249.3828;1390.69140625;0
251.9053;1484.91284179688;0
254.423;1473.205078125;0
256.942;1515.10327148438;0
259.4603;1551.74792480469;0
261.9759;1548.66528320312;0
264.4887;1559.76232910156;0
267.005;1542.17407226563;0
269.5164;1598.50439453125;0
272.0292;1638.02038574219;0
274.5393;1736.88732910156;0
277.0466;1730.857421875;0
279.5574;1807.70288085938;0
282.0654;1726.02551269531;0
284.5686;1794.22131347656;0
287.0752;1753.41430664063;0
289.5791;1720.75231933594;0
292.0803;1643.87878417969;0
294.5828;1614.91809082031;0
297.0826;1567.38903808594;0
299.5838;1468.4365234375;0
302.0801;1433.63037109375;0
304.5758;1415.701171875;0
307.0749;1438.45251464844;0
309.5672;1356.30883789062;0
312.0608;1430.00769042969;0
314.5558;1357.91552734375;0
317.044;1392.03405761719;0
319.5377;1234.21057128906;0
322.0266;1309.12451171875;0
324.5127;1368.23669433594;0
327.0023;1444.47204589844;0
329.4871;1432.15625;0
331.9691;1380.76428222656;0
334.4547;1358.0390625;0
336.9353;1378.83056640625;0
339.4174;1414.73486328125;0
