98.64605;0;0
101.2353;0;0
103.8217;0;0
106.4096;-15.4493827819824;0
108.9945;24.2014465332031;0
111.5767;18.1952285766602;0
114.1602;34.3000640869141;0
116.7409;-9.90243816375732;0
119.3209;7.79312086105347;0
121.9002;-19.8464736938477;0
124.4788;-5.42124700546265;0
127.0566;12.945104598999;0
129.6317;13.2255945205688;0
132.2038;68.4178924560547;0
134.7796;44.7247009277344;0
137.3503;58.0191650390625;0
139.9204;35.8678932189941;0
142.4919;71.7547378540039;0
145.0584;72.6461029052734;0
147.6242;86.2391815185547;0
150.1914;120.605674743652;0
152.7579;135.325149536133;0
155.3216;147.732238769531;0
157.8846;145.558258056641;0
160.4448;191.380416870117;0
163.0085;266.623931884766;0
165.5672;315.621612548828;0
168.1232;276.868225097656;0
170.6826;289.937438964844;0
173.2372;304.322296142578;0
175.7931;369.992889404297;0
178.3463;333.712524414063;0
180.8966;304.782989501953;0
183.4504;349.996643066406;0
185.9993;376.317810058594;0
188.5476;387.033233642578;0
191.0972;349.317474365234;0
193.644;371.737670898438;0
196.1859;417.912933349609;0
198.7335;406.928436279297;0
201.2761;387.019104003906;0
203.8201;386.891937255859;0
206.3593;400.818328857422;0
208.8998;365.441680908203;0
211.4397;364.397613525391;0
213.9746;416.310760498047;0
216.5109;485.814208984375;0
219.0487;531.171447753906;0
221.5816;533.490661621094;0
224.1158;533.431640625;0
226.6473;530.0234375;0
229.176;505.012237548828;0
231.7082;489.179473876953;0
234.2355;464.978729248047;0
236.7643;478.84130859375;0
239.2902;509.786254882813;0
241.8133;538.841491699219;0
244.3379;553.268859863281;0
246.8618;561.313293457031;0
249.3828;512.875793457031;0
251.9053;514.916076660156;0
254.423;507.021270751953;0
256.942;500.827117919922;0
259.4603;556.665588378906;0
261.9759;565.44970703125;0
264.4887;604.680480957031;0
267.005;516.482299804688;0
269.5164;551.362670898438;0
272.0292;588.217468261719;0
274.5393;630.319213867188;0
277.0466;602.805969238281;0
279.5574;605.984802246094;0
282.0654;636.576477050781;0
284.5686;634.552551269531;0
287.0752;649.328186035156;0
289.5791;612.845031738281;0
292.0803;593.249572753906;0
294.5828;579.3203125;0
297.0826;587.85009765625;0
299.5838;591.032043457031;0
302.0801;535.487426757813;0
304.5758;518.100280761719;0
307.0749;497.644012451172;0
309.5672;452.188720703125;0
312.0608;457.280364990234;0
314.5558;420.927276611328;0
317.044;437.766815185547;0
319.5377;415.023834228516;0
322.0266;471.425506591797;0
324.5127;549.532043457031;0
327.0023;584.867309570313;0
329.4871;579.439208984375;0
331.9691;585.6396484375;0
334.4547;612.550598144531;0
336.9353;643.397399902344;0
339.4174;663.15869140625;0
341.901;648.34814453125;0
344.3776;633.917114257813;0
346.8577;604.634887695313;0
349.333;595.089965820313;0
